"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"R_Ins_10_percentile",-0.00213138504525008,-1.87946999777622e-05,-0.00743282868317681,0.00288885489005388,-0.00836515949607056,0.0133354674774206,-0.00708684982392397,-0.00538507297143972,0.0180927362753282,-0.00142319527057861,5.17013087470168e-05,0.00224910019842298,5.17013087471077e-05
"SV_size",8337.68544952367,1123.24196339972,770.894799092912,34.614139880195,28.4763831987045,104.008295991624,1123.24196339972,40865.7938396196,10566.4774963357,137.37187164314,770.894799092819,3741.43134938857,7036.41402748482
"L_Cov",36.2035604698687,40.9677412382691,46.2430054461622,17.3898434657667,36.2793155828389,24.9824866501358,118.868035264887,36.2035604698687,34.1001661039282,40.9560120461277,36.2035604698685,45.3690990726346,61.1812425789155
"L_Insert_90_percentile",538.822405855714,942.454015877933,327.869184738063,281.155445545365,773.454586741959,821.950708493611,362.710234219592,362.710234219588,4888.6023496421,717.320019954111,558.980808280834,558.980808280835,616.064267216847
"L_Mapping_pro",0.0593880044041535,0.15230906279195,0.0972941335024467,0.0682830656418875,-0.124847725520732,-0.0189413640982589,0.0861773565552572,0.286545941704244,0.0861773565552554,0.0905847241885755,0.086177356555261,0.0212665588433233,-0.0530364412982157
"L_Diff",-0.570858495508332,0.214200061092002,-0.329660733514751,-0.821238398251888,0.778191180994313,-0.302803770217286,0.612210374069281,-0.546886760977604,0.137838566528017,-0.85596960845609,-0.570858495508348,0.232242446329751,0.232242446329749
"LM_Dis_all",103.539713076678,98.1814355421621,44.7018670704502,28.4463372680758,61.8227489944608,33.5898873928186,284.45582639852,44.7018670704505,72.6329302984339,46.7996256209388,28.4463372680753,98.2061576164754,134.978351713914
"LM_Dis_map_ratio",0.113841280154501,0.113841280154505,0.349413784930369,0.0856802430337676,-0.107064845599869,-0.116097225292073,0.118103618691818,0.289918430690103,0.183745094765178,0.17232635483517,0.172326354835172,0.0531460638116182,-0.075317935041101
"LM_Ins_10_percentile",-0.00192019910003842,-0.00633128624693392,-0.0197796267908592,-0.00192019910003828,0.0924397048457865,0.0179444318479355,0.00297341090935467,-0.00397331964960329,0.0173213934636245,0.00136999176501623,-0.00262216738817719,0.0024156432665254,-0.00262216738817762
"LM_Diff_10_percentile",-0.867567395399873,0.461556088247103,-0.457935932230402,-3.11197174784574,0.566015083262032,-0.107911310959567,-0.409137441310793,-1.67119041112169,-0.107911310959577,-3.1275953701167,-0.427899754270175,-0.107911310959578,1.08105174111011
"M_Cov",19.5436977520056,56.4894534826409,19.5436977520055,5.39962314846948,19.1894712078155,11.9228605785507,100.230750032762,23.4680648112034,27.9189368292683,19.5436977520056,23.5210193387451,47.6884437447648,59.4439020318802
"M_Dis_map_ratio",-0.0539348061340802,0.197266383758742,0.197266383758743,0.122524977822999,-0.124552523936106,-0.0255694605350676,0.0824135775669669,0.367696612013988,0.144554424474995,0.222447718644586,0.197266383758743,0.0845649848387516,-0.0896441618023229
"M_Soft_pro",0.352709732212678,0.547141717497613,0.658272431517414,0.564146552170774,0.339064749127516,0.566846718194139,0.500480787922582,0.577810963571039,0.495226845526567,0.535956085419787,0.658272431517415,0.500480787922583,0.470564078659079
"M_Del_10_percentile",-0.00420921838123479,-0.00329821858464556,-0.0173010217143419,0.0741493119782925,0.0303291420504995,0.00439171737425034,-0.0379444499480202,-0.00543866934888611,0.00114077119172848,0.0197843867424021,0.00114077119172912,-0.0166338729283202,-0.00543866934888622
"M_Diff_90_percentile",0.299719119071483,0.257803112346317,0.800131443080814,-0.028801698734685,-0.826004336977682,-0.11690491353279,0.299719119071485,0.800131443080811,0.256407089272933,0.274573043838562,0.768238016181308,0.151537060563113,-0.0454233040330343
"M_Homvar_SV",0.0175309910275697,0.00317381992874906,0.0394081766470605,0.0394081766470603,-0.043173145662275,0.0373583808419744,-0.0379055942942873,0.0144752414040134,-0.00862433294643018,0.00303557747455774,-0.0119080001110423,-0.0119080001110424,0.00751689637356582
"RM_Insert",592.85971820301,4669.04108871166,313.85660759844,678.792059411579,0.785978268984508,592.859718203021,482.899786457233,306.307440337717,269.420267316586,1296.20854777861,614.251121398068,614.251121398052,494.723670570203
"RM_Mapping_90_percentile",43.409453574406,23.2537385884575,43.4094535744058,10.828807838251,11.7183575879348,31.5805933765168,144.382101313676,11.7183575879348,68.5669041622623,24.8224504153813,81.3157889787276,43.3834242222135,101.295822176515
